Date;Location;MinTemp;MaxTemp;Rainfall;Evaporation;Sunshine;WindGustDir;WindGustSpeed;WindDir9am;WindSpeed9am;Humidity9am;Pressure9am;Pressure3pm
25.06.2012;Albury;3.1;13.3;1.4;;;W;28;NE;9;100;1031;1028.4
26.06.2012;Albury;2.4;14.3;1;;;SE;22;;0;100;1031.2;1028.6
27.06.2012;Albury;1.8;13.7;0;;;SE;15;;0;93;1031.3;1027.7
28.06.2012;Albury;1.2;12.3;0;;;ENE;15;;0;100;1025.5;1019.4
29.06.2012;Albury;5.5;15.5;3.8;;;WNW;35;;0;100;1013.7;1008.8
30.06.2012;Albury;0.6;11.7;4.6;;;NW;39;;0;100;1013.6;1011.6
01.07.2012;Albury;3.7;9.6;3.8;;;NW;26;N;7;100;1016.2;1014.7
02.07.2012;Albury;6.4;12.3;4.6;;;WNW;28;W;15;97;1020.2;1020
03.07.2012;Albury;0.3;12.6;0;;;W;24;W;6;100;1024.7;1022.1
04.07.2012;Albury;-0.2;13.9;0.2;;;WNW;17;SW;6;100;1029.3;1028.6
05.07.2012;Albury;-1;14.2;0.2;;;SE;17;;0;83;1035.2;1033.2
06.07.2012;Albury;-2;12.9;0;;;ESE;13;;0;87;1036.5;1032.9
07.07.2012;Albury;-2.5;13.3;0;;;SSE;17;;0;94;1034.4;1030.7
08.07.2012;Albury;-1.6;13.7;0.2;;;NE;17;;0;91;1032.1;1027.8
09.07.2012;Albury;0.2;15.1;0;;;E;24;;0;95;1029;1024.2
10.07.2012;Albury;5.2;11.9;2.4;;;ENE;44;SSE;7;95;1020.8;1015.6
11.07.2012;Albury;9;14;27.2;;;NNW;39;N;15;87;1019.1;1017.8
12.07.2012;Albury;3.8;12.6;0;;;NNE;28;;0;100;1015.7;1010.6
13.07.2012;Albury;7.1;15.8;15.4;;;NW;24;NNE;6;100;1009.3;1008.5
14.07.2012;Albury;9.8;14.5;14.2;;;WNW;48;N;11;97;1012.1;1010.2
15.07.2012;Albury;6.4;11.3;9.4;;;NW;33;W;17;89;1020.4;1021.6
16.07.2012;Albury;7.2;12.4;2.8;;;N;22;NNE;7;94;1028.6;1027.2
17.07.2012;Albury;8.7;15.4;0.4;;;NNW;19;;0;100;1026.2;1022.8
18.07.2012;Albury;7.7;15.3;0;;;WSW;39;SW;4;84;1020.7;1017.8
19.07.2012;Albury;-0.8;12.7;0.6;;;W;24;;0;100;1024.5;1023.2
20.07.2012;Albury;2.3;15.3;0;;;W;31;;0;86;1028.7;1027.3
21.07.2012;Albury;1.4;15.3;0;;;SW;15;E;2;100;1033.1;1030.3
22.07.2012;Albury;0;15.7;0.2;;;WSW;19;;0;92;1033.2;1030
23.07.2012;Albury;-0.1;16.1;0;;;W;13;;0;100;1032.3;1028.3
24.07.2012;Albury;0.4;13.6;0;;;E;15;;0;100;1029.3;1025.5
25.07.2012;Albury;2.9;14.6;0;;;NE;28;;0;94;1021.9;1016.8
26.07.2012;Albury;7;14.8;2.4;;;N;37;N;11;91;1013;1010.8
27.07.2012;Albury;6.7;11.5;6.2;;;NNE;17;ENE;9;96;1013.2;1012.3
28.07.2012;Albury;4.1;13.2;4;;;W;28;WNW;6;100;1020.8;1020.1
29.07.2012;Albury;1.1;13.7;1.8;;;W;33;;0;100;1025.9;1024.6
30.07.2012;Albury;-0.6;13.1;0;;;SSE;13;E;4;100;1029;1026.3
31.07.2012;Albury;-1.3;13.9;0;;;SSE;20;;0;80;1029.1;1025.5
01.08.2012;Albury;-0.5;13.7;0.2;;;WNW;20;;0;76;1025.4;1022.5
02.08.2012;Albury;-1.8;12.1;0;;;NNW;17;;0;87;1024.2;1020.3
03.08.2012;Albury;2.5;14.9;0;;;N;24;;0;95;1018.7;1015.8
04.08.2012;Albury;1.5;14.9;0;;;WNW;28;;0;99;1018.6;1015.9
05.08.2012;Albury;3;16.6;2;;;WNW;54;NE;11;92;1014.2;1010.6
06.08.2012;Albury;4.1;11.9;1.4;;;WNW;50;W;17;86;1020;1020.7
07.08.2012;Albury;2.6;13.4;0;;;WNW;30;;0;80;1025.8;1023.6
08.08.2012;Albury;-0.5;16.3;0;;;W;35;;0;87;1022.9;1016.5
09.08.2012;Albury;5.7;11.8;11.2;;;SW;65;W;22;87;1018;1017.7
10.08.2012;Albury;-0.5;15.4;1;;;SW;46;;0;77;1024.4;1022.9
11.08.2012;Albury;-0.7;16.6;0;;;SE;24;;0;87;1027.3;1024.9
12.08.2012;Albury;0.6;16.5;0;;;W;20;ENE;2;79;1028.4;1025.1
13.08.2012;Albury;-0.1;15.4;0;;;NNW;20;S;4;89;1028.8;1024.2
14.08.2012;Albury;1.9;16;0;;;NNW;33;;0;95;1022.2;1016.9
15.08.2012;Albury;2.1;13;1.2;;;WNW;26;ESE;6;100;1017.8;1015
16.08.2012;Albury;6.2;14.7;0.6;;;NW;33;;0;88;1015;1010.3
17.08.2012;Albury;6.4;11.7;13.4;;;NW;50;NNW;19;95;1003.7;1001.3
18.08.2012;Albury;3;14.9;6.6;;;WSW;37;;0;99;1011;1012.5
19.08.2012;Albury;0.6;13.3;0;;;W;30;NE;2;100;1023.4;1022
20.08.2012;Albury;2.1;12.4;0;;;SE;17;N;2;89;1024.6;1020.4
21.08.2012;Albury;2.1;16.4;0;;;N;33;SE;7;84;1020.1;1015.3
22.08.2012;Albury;6.2;19.4;0;;;ENE;35;E;9;74;1012.6;1005.7
23.08.2012;Albury;8.2;13.6;1;;;NW;43;WNW;24;79;1007.3;1004.1
24.08.2012;Albury;5.3;11.4;9.4;;;WNW;46;NNW;15;90;1013.7;1012.9
25.08.2012;Albury;6.1;10.7;2;;;WNW;28;NW;6;86;1020.6;1019.6
26.08.2012;Albury;7;14.2;0.8;;;WSW;31;WNW;15;85;1020.7;1020.5
27.08.2012;Albury;-0.2;14.3;0;;;SE;19;E;7;100;1026.4;1023.2
28.08.2012;Albury;1.2;15.3;0;;;SE;20;SSE;2;87;1024.9;1019.9
29.08.2012;Albury;2.9;17.6;0;;;WNW;48;SE;9;72;1013.4;1007.7
30.08.2012;Albury;6.2;12.8;0.6;;;W;56;WNW;26;85;1012.1;1014.3
31.08.2012;Albury;3.4;13.4;1;;;WNW;39;WNW;17;88;1019.1;1018
01.09.2012;Albury;-1.3;15;0.4;;;SSW;26;SW;2;76;1025.8;1023.1
02.09.2012;Albury;0;16.2;0;;;WSW;24;ESE;7;83;1025.7;1022.5
03.09.2012;Albury;0.6;18.7;0;;;E;19;;0;75;1024.7;1021.5
04.09.2012;Albury;4.3;21.2;0;;;N;22;ENE;6;76;1023.5;1019.1
05.09.2012;Albury;2.7;22.1;0;;;N;83;N;22;39;1011;1000.8
06.09.2012;Albury;7.7;17.2;0.2;;;NNW;44;NNW;20;69;1009.5;1008.1
07.09.2012;Albury;6.8;13.8;2.6;;;W;67;WNW;35;86;1006.8;1008.8
08.09.2012;Albury;7.5;15.2;3.4;;;WNW;46;W;22;86;1017.9;1017.4
09.09.2012;Albury;6.8;17.3;0;;;W;30;WSW;11;73;1025.3;1023.6
10.09.2012;Albury;3.5;19.1;0;;;W;22;E;7;100;1026.3;1021.7
11.09.2012;Albury;2.7;18.8;0;;;SE;15;ENE;4;94;1025.9;1022
12.09.2012;Albury;2.6;20.9;0;;;N;28;SE;4;80;1021.2;1015.2
13.09.2012;Albury;9.1;15.5;1.6;;;W;57;W;22;67;1010.4;1011.9
14.09.2012;Albury;0.8;13.7;0;;;W;31;ESE;6;77;1022.5;1020.6
15.09.2012;Albury;2.4;17.5;0;;;SE;19;ESE;7;79;1026;1022.9
16.09.2012;Albury;3;17.6;0;;;WSW;26;E;7;88;1021.6;1018.2
17.09.2012;Albury;4.7;17.9;0;;;NE;20;E;6;82;1019.8;1017.3
18.09.2012;Albury;5;16.5;0;;;NNW;33;SW;11;85;1017.4;1013.4
19.09.2012;Albury;8.4;19.2;13.2;;;NE;43;N;6;87;1017.8;1015.1
20.09.2012;Albury;10.4;22.1;0.4;;;W;39;SE;9;87;1018;1010.6
21.09.2012;Albury;11.9;19.4;0;;;W;39;NW;15;85;1015.5;1014.5
22.09.2012;Albury;5.1;19.9;0.2;;;NW;19;SE;9;90;1018.6;1013.6
23.09.2012;Albury;4.2;20.7;0;;;WNW;48;ESE;11;79;1009.4;1008.3
24.09.2012;Albury;5.3;15;0;;;W;43;W;19;74;1015.8;1016.1
25.09.2012;Albury;0.8;17.7;0;;;ESE;19;;0;67;1022.8;1018.8
26.09.2012;Albury;2.5;22;0;;;SE;44;SE;6;74;1021.3;1016.4
27.09.2012;Albury;7.6;25.7;0;;;NNE;54;ENE;6;77;1014.5;1007.8
28.09.2012;Albury;14.3;24.3;0;;;N;67;N;30;45;1000.8;1001.6
29.09.2012;Albury;8.1;14;4.2;;;WNW;50;W;26;69;1010.5;1012.5
30.09.2012;Albury;2.6;15.3;0.2;;;W;35;WNW;15;75;1021.8;1021.7
01.10.2012;Albury;1.8;19.1;0;;;W;43;SE;7;70;1029.8;1026.9
02.10.2012;Albury;4.6;22.2;0;;;SSW;19;E;6;66;1033;1028.6
03.10.2012;Albury;5.2;24.8;0;;;SSW;28;E;9;75;1027.7;1022.7
04.10.2012;Albury;5.6;28.7;0;;;;;ENE;7;70;1019.7;1013.3
06.10.2012;Albury;11.7;13.1;;;;;;SSW;9;97;1016.8;1011.6
07.10.2012;Albury;2.7;17.1;33.4;;;WSW;31;SW;6;72;1018.2;1016.3
08.10.2012;Albury;3.5;16.8;0;;;WNW;28;S;6;93;1016;1013
09.10.2012;Albury;3.5;18.3;0;;;WSW;31;;0;80;1013.5;1010.8
10.10.2012;Albury;5.6;16.2;0;;;NW;30;WNW;9;69;1011.6;1009.7
11.10.2012;Albury;7.4;11.6;0.8;;;SSE;28;SSE;9;89;1007.5;1008
12.10.2012;Albury;5;17.9;7.6;;;W;46;SSE;7;48;1015.5;1016.1
13.10.2012;Albury;4;18.6;0;;;WNW;41;E;6;76;1022.1;1020.3
14.10.2012;Albury;4.7;21;0;;;SW;37;SE;7;83;1025.7;1023.1
15.10.2012;Albury;6.4;25.7;0;;;ENE;30;SE;9;79;1024.8;1020
16.10.2012;Albury;8.7;19;0;;;W;35;SE;6;87;1016;1014.2
17.10.2012;Albury;5.2;19;2.2;;;WNW;33;W;13;69;1020;1018.7
18.10.2012;Albury;5.5;22.6;0;;;WNW;26;E;4;79;1020.5;1018
19.10.2012;Albury;8.5;27.2;0;;;E;24;ESE;7;78;1015.9;1010.6
20.10.2012;Albury;8.8;24.9;0;;;NW;41;;0;73;1011.7;1011.4
21.10.2012;Albury;7.9;20.7;0;;;WSW;48;W;6;72;1015.5;1014.3
22.10.2012;Albury;5.8;19;0;;;WSW;35;S;11;56;1020.6;1021.8
23.10.2012;Albury;4.4;20.7;0;;;ESE;24;SE;7;64;1027;1023.7
24.10.2012;Albury;5.4;23.6;0;;;ESE;22;SE;6;71;1022.9;1017.8
25.10.2012;Albury;12.7;23.8;0;;;W;44;N;19;40;1009.7;1009.5
26.10.2012;Albury;7.1;18.5;0;;;WSW;46;WSW;15;72;1012.1;1010.7
27.10.2012;Albury;6.3;20.4;0;;;WSW;46;W;15;64;1018.2;1017.8
28.10.2012;Albury;6.2;23.7;0;;;SSW;20;ESE;7;63;1023.9;1021.1
29.10.2012;Albury;9;27;0;;;ENE;28;SSE;7;72;1022.1;1017.9
30.10.2012;Albury;11;28.8;0;;;SSW;31;ESE;6;64;1017.6;1013.4
31.10.2012;Albury;10.8;31.2;0;;;S;24;ESE;9;70;1016;1012.2
01.11.2012;Albury;17.3;20.6;0;;;WNW;54;W;22;53;1007;1008.6
02.11.2012;Albury;6.4;22.4;0;;;WSW;28;SSE;9;64;1016.6;1014.5
03.11.2012;Albury;9.2;24.5;0;;;NNE;31;SE;9;65;1018.2;1015.7
04.11.2012;Albury;9.2;28.5;0;;;NE;31;SE;11;69;1018.1;1014.5
05.11.2012;Albury;11.6;27.3;0;;;S;28;;0;68;1015.9;1013.3
06.11.2012;Albury;17.8;29.7;0.4;;;NNE;39;S;11;73;1011.6;1010
07.11.2012;Albury;18.4;20;10.6;;;NNW;24;NE;11;95;1011.2;1008.9
08.11.2012;Albury;16.1;26.1;24.6;;;WNW;35;NNW;7;83;1012.8;1011.1
09.11.2012;Albury;10.3;21.8;1.6;;;WNW;44;W;19;68;1017.5;1017.1
10.11.2012;Albury;6.5;22.9;0;;;SSE;30;SSE;15;52;1023.8;1021.4
11.11.2012;Albury;8.3;24.5;0;;;ESE;28;ESE;7;67;1027;1022.7
12.11.2012;Albury;9.3;31.6;0;;;WNW;44;SE;7;68;1021.7;1015.5
13.11.2012;Albury;9.1;24.6;0;;;S;24;ESE;7;63;1019.3;1016.9
14.11.2012;Albury;9.9;24.6;0;;;NNW;24;E;6;61;1017.8;1014.6
15.11.2012;Albury;10;26.2;0;;;WNW;37;E;4;67;1013.8;1011.8
16.11.2012;Albury;13.1;24.1;0;;;WNW;39;S;11;54;1011.6;1009.4
17.11.2012;Albury;9;24.2;0;;;N;28;SSE;11;57;1015;1011.4
18.11.2012;Albury;7.2;21.4;0;;;WSW;52;W;9;50;1012.5;1011
19.11.2012;Albury;5.8;25.3;0;;;SSE;41;SW;7;58;1018;1016.9
20.11.2012;Albury;8.3;26.9;0;;;E;24;SSE;6;56;1022.2;1018.1
21.11.2012;Albury;12.3;32.4;0;;;W;54;NE;13;46;1015;1008.2
22.11.2012;Albury;10.9;27.4;0;;;W;24;SE;13;47;1016;1013.9
23.11.2012;Albury;11.1;29;0;;;SSE;24;SSE;7;61;1018.1;1014.4
24.11.2012;Albury;12.4;32.7;0;;;NNE;31;ESE;7;64;1015.6;1012
25.11.2012;Albury;15.3;36.7;0;;;NNW;41;E;9;55;1013.9;1011.2
26.11.2012;Albury;16.6;31.9;0;;;W;43;SE;6;59;1014.4;1012.5
27.11.2012;Albury;15.9;28.1;0.2;;;SW;33;SSE;9;71;1013.3;1013.4
28.11.2012;Albury;16.8;32.5;0.4;;;SSE;30;SSE;13;59;1014.3;1011.2
29.11.2012;Albury;17.8;37.4;0;;;NNE;35;E;19;56;1012.4;1008.4
30.11.2012;Albury;23;34.4;0;;;NW;43;ENE;9;53;1010.4;1011
01.01.2013;Albury;12.1;34.5;0;;;W;44;SE;4;49;1012.8;1009.3
02.01.2013;Albury;13.8;33.6;0;;;SSE;28;SSW;9;48;1012.2;1010.9
03.01.2013;Albury;15.8;36.9;0;;;E;22;S;7;32;1015.8;1011.9
04.01.2013;Albury;18.6;40.7;0;;;ENE;44;ESE;7;44;1012.3;1008.1
05.01.2013;Albury;19.8;43.4;0;;;NW;81;S;7;36;1012.4;1009.8
06.01.2013;Albury;20.9;42;12.6;;;SSE;39;ENE;4;40;1017.6;1014.3
07.01.2013;Albury;21.9;40.4;0;;;NNW;41;E;11;47;1018.2;1012.4
08.01.2013;Albury;21.9;39.2;0;;;WNW;78;NW;31;24;1002.4;997.2
09.01.2013;Albury;13.3;25.1;0;;;WSW;52;WSW;20;46;1002.4;1002.1
10.01.2013;Albury;11.2;32.2;0;;;NNE;31;SE;9;48;1007.8;1006
11.01.2013;Albury;14.5;38.8;0;;;NNW;37;SE;7;48;1007.6;1004.1
12.01.2013;Albury;17;28.8;0;;;W;37;W;19;42;1007;1010.2
13.01.2013;Albury;18.1;22.3;0;;;SW;33;WSW;7;57;1011.7;1013.5
14.01.2013;Albury;8.9;27.1;3.2;;;SSE;39;ESE;17;46;1017.6;1015.5
15.01.2013;Albury;11.2;31.4;0;;;WNW;30;NE;11;52;1018.1;1014.3
16.01.2013;Albury;13.6;36.1;0;;;NW;35;S;6;51;1013.9;1010.3
17.01.2013;Albury;15.5;39.9;0;;;W;35;SSE;6;46;1009.4;1005
18.01.2013;Albury;18.9;43.1;0;;;W;65;ESE;7;38;999.9;998.5
19.01.2013;Albury;18.1;32.2;0.8;;;W;28;SE;11;51;1010.2;1009.5
20.01.2013;Albury;16.4;34.6;0;;;ENE;22;S;13;51;1014.5;1010.5
21.01.2013;Albury;19.2;36.8;0;;;N;50;NE;17;46;1012.1;1007.1
22.01.2013;Albury;16.6;36.5;0.2;;;WSW;52;S;7;63;1009.1;1006.7
23.01.2013;Albury;15.7;34;0;;;SE;30;SE;15;45;1013.4;1010.8
24.01.2013;Albury;15.9;37;0;;;NNW;46;ESE;9;56;1015.2;1010.4
25.01.2013;Albury;21.2;35.2;0;;;NNE;43;NE;19;47;1009.7;1007
26.01.2013;Albury;21.6;36.5;0;;;ENE;46;S;11;50;1009.9;1004.5
27.01.2013;Albury;15.3;32.9;0;;;WNW;31;WSW;15;60;1008.5;1005.3
28.01.2013;Albury;18.4;34.7;0;;;ENE;54;SSE;7;61;1007.6;1003.9
29.01.2013;Albury;20.4;32.1;0;;;W;50;SE;19;51;1005.5;1003.5
30.01.2013;Albury;9.9;29.9;0;;;N;33;ENE;7;53;1013.5;1012.3
31.01.2013;Albury;11.5;33.9;0;;;WNW;48;NE;6;45;1012.2;1006.1
01.03.2013;Albury;16.9;26.6;0.4;;;SE;50;SE;26;49;1016.3;1015.8
02.03.2013;Albury;14.3;29.2;0;;;ESE;41;SE;17;46;1021.8;1019
03.03.2013;Albury;12;31.8;0;;;ENE;37;ESE;13;52;1021.7;1018.2
04.03.2013;Albury;12.8;31;0;;;ENE;24;ENE;2;64;1021.5;1017.6
05.03.2013;Albury;13.5;30.9;0;;;ENE;31;SE;6;66;1021;1017
06.03.2013;Albury;14.4;31.3;0;;;E;28;ESE;7;65;1019.8;1016.1
07.03.2013;Albury;16.6;33.8;0;;;SSE;30;E;4;64;1018.5;1015.6
08.03.2013;Albury;17.9;34.9;0;;;ESE;37;E;7;65;1020;1016.1
09.03.2013;Albury;18.6;33;0;;;S;30;SSE;6;65;1019.8;1016
10.03.2013;Albury;19.7;35.1;0;;;SE;24;S;4;65;1018.6;1015.5
11.03.2013;Albury;20.1;35.7;0;;;N;26;ESE;4;56;1018.5;1015.5
12.03.2013;Albury;19.4;33.7;0;;;NE;35;SSE;7;66;1019.2;1014.3
13.03.2013;Albury;17.7;33.9;0;;;W;35;NNE;22;47;1012.3;1007.3
14.03.2013;Albury;15.5;30.7;0;;;NNW;31;WSW;7;63;1011.3;1009.6
15.03.2013;Albury;13.8;31.7;0;;;ESE;22;SSE;9;64;1015.6;1013
16.03.2013;Albury;12;27.5;0;;;SW;46;SE;4;60;1013.1;1011.5
17.03.2013;Albury;11.1;23;0.2;;;W;35;SSW;13;39;1018.3;1018.1
18.03.2013;Albury;7.1;24.1;0;;;SSE;33;SE;6;55;1022;1019.6
19.03.2013;Albury;9.1;26.3;0;;;E;26;;0;63;1023.8;1020.9
20.03.2013;Albury;9.9;28.6;0;;;WSW;46;SSE;2;59;1023.5;1018
21.03.2013;Albury;14.9;20.2;2.6;;;N;67;NNE;7;81;1015.7;1009.7
22.03.2013;Albury;10.1;23.3;17.4;;;NNW;33;;0;73;1014.6;1012.9
23.03.2013;Albury;9;24.2;0;;;W;28;SSW;4;79;1018.5;1016.2
24.03.2013;Albury;9.5;28.3;0;;;W;41;S;7;82;1016.9;1013.1
25.03.2013;Albury;10.3;27.7;0;;;NW;31;;0;76;1019;1016.9
26.03.2013;Albury;14.9;31.3;0;;;N;33;;0;70;1017.9;1014.1
27.03.2013;Albury;13.8;35.1;0;;;WNW;61;SSE;2;69;1015.7;1011
28.03.2013;Albury;18.3;22.2;10.4;;;NW;46;N;24;84;1013.1;1015.4
29.03.2013;Albury;6.6;20.4;19.8;;;WSW;31;E;7;68;1021.1;1018.5
30.03.2013;Albury;7;21.5;0.2;;;WSW;28;S;7;92;1017.9;1014.2
31.03.2013;Albury;10.9;23;0;;;WNW;30;NNW;7;72;1013.6;1013.4
01.04.2013;Albury;8.4;22.9;0;;;WNW;30;ESE;6;86;1019.3;1016.9
02.04.2013;Albury;8.5;23.8;0;;;WNW;30;SSE;6;83;1018.6;1016.5
03.04.2013;Albury;8.6;22.5;0;;;SE;35;SSE;15;61;1021.5;1020.6
04.04.2013;Albury;8.9;24.3;0;;;SE;22;SSE;7;72;1028.2;1025.8
05.04.2013;Albury;10.3;25.3;0;;;SE;19;;0;78;1030.1;1026.8
06.04.2013;Albury;11.2;25.7;0;;;SSE;20;SSE;6;80;1027.7;1023.2
07.04.2013;Albury;10;26.7;0;;;S;43;S;6;74;1025;1021.1
08.04.2013;Albury;11.5;26;0;;;ESE;17;E;2;67;1026;1023.3
09.04.2013;Albury;10.7;26.6;0;;;SW;19;SSW;4;72;1027.3;1022.8
10.04.2013;Albury;10.3;27.1;0;;;WNW;24;E;6;72;1024.8;1020.6
11.04.2013;Albury;10.3;27.6;0;;;WNW;24;SE;7;76;1023.9;1021
12.04.2013;Albury;11.4;28.2;0;;;NNE;28;E;7;74;1025.2;1021
13.04.2013;Albury;10.4;26.7;0;;;N;28;SE;7;75;1019.9;1013.9
14.04.2013;Albury;14.4;24.8;0;;;SSE;17;SSE;7;80;1013;1009.1
15.04.2013;Albury;14.5;23.6;0.8;;;W;30;ESE;2;77;1010.6;1009
16.04.2013;Albury;8.3;23.8;0;;;SSE;22;E;7;63;1015.2;1012.9
17.04.2013;Albury;8.9;22.2;0;;;SW;17;NE;2;69;1016.9;1013.8
18.04.2013;Albury;8.6;23.9;0;;;WSW;39;SSE;6;73;1016.3;1014
19.04.2013;Albury;5.1;17.8;0;;;SE;48;SSW;11;50;1021.1;1020
20.04.2013;Albury;2.6;20.3;0;;;SE;35;SSW;2;55;1019.6;1016.7
21.04.2013;Albury;4;21.1;0;;;N;46;ESE;6;70;1016.3;1010.7
22.04.2013;Albury;10.6;14.6;7;;;WNW;26;NNW;11;90;1010.7;1010.3
23.04.2013;Albury;10.9;20;1.6;;;WSW;30;NNW;7;85;1014.2;1014.2
24.04.2013;Albury;6;16.9;0;;;WSW;30;S;2;89;1020.8;1019.4
25.04.2013;Albury;5.7;20.5;0;;;WSW;31;E;2;83;1023.9;1021.4
26.04.2013;Albury;6;21.4;0;;;W;26;;0;79;1024.8;1022
27.04.2013;Albury;5.6;23.1;0;;;N;24;NNE;7;90;1023;1017.6
28.04.2013;Albury;7.9;26.5;0;;;WNW;28;ENE;6;66;1017.8;1015.2
29.04.2013;Albury;7.9;15.8;0.2;;;W;17;;0;92;1024.2;1024.4
30.04.2013;Albury;8.6;20.4;2.6;;;WSW;19;SSE;6;77;1025.6;1021.9
01.05.2013;Albury;9.3;17.9;0.2;;;WSW;33;S;6;83;1020.9;1019.3
02.05.2013;Albury;2.5;18.6;0;;;SSE;24;SE;9;74;1027.7;1025.4
03.05.2013;Albury;1.7;20.6;0;;;NE;22;ENE;7;79;1027.4;1020.9
04.05.2013;Albury;6.6;19.7;0.4;;;W;28;SSE;4;81;1021.9;1020.4
05.05.2013;Albury;1.6;17.9;0;;;SSE;17;SSE;7;66;1025.8;1022.6
06.05.2013;Albury;2.5;18.6;0;;;SE;22;E;4;66;1027.2;1023.2
10.05.2013;Albury;6.2;23.2;;;;SE;13;;0;86;1031.8;1027.9
11.05.2013;Albury;5.7;23.4;0;;;SE;24;;0;81;1030.5;1025.1
12.05.2013;Albury;5;24.2;0;;;NNE;46;;0;82;1025;1019.2
13.05.2013;Albury;11.3;15.7;9.8;;;W;41;N;15;96;1015.3;1013.6
14.05.2013;Albury;1.9;11.6;4.6;;;N;22;;0;100;1015.8;1013.7
15.05.2013;Albury;6.1;13.7;7.4;;;WNW;39;NE;11;97;1012.2;1010
16.05.2013;Albury;9.1;14;1.4;;;SW;50;NW;19;90;1010.7;1009.9
17.05.2013;Albury;3.5;14.9;1.6;;;WNW;31;W;11;100;1015.9;1014.4
18.05.2013;Albury;1.4;13.1;0;;;W;31;WSW;2;100;1018;1016
19.05.2013;Albury;0.6;15;0.2;;;WNW;28;S;4;100;1020.4;1018
20.05.2013;Albury;2.9;14.6;1.4;;;E;20;ENE;2;99;1020.3;1016
21.05.2013;Albury;5.3;14.9;1;;;SSE;15;S;9;100;1018.1;1015.8
22.05.2013;Albury;2.8;13.5;0;;;NNW;15;NNW;4;98;1014.1;1011.7
23.05.2013;Albury;5.4;17.2;0;;;SE;33;SSE;17;59;1016.9;1017.6
24.05.2013;Albury;1.4;17.4;0;;;WNW;22;S;7;75;1024.2;1021.8
25.05.2013;Albury;-0.2;16.3;0;;;W;22;;0;100;1026.6;1024.8
26.05.2013;Albury;1.3;12.8;0.2;;;NNE;9;;0;100;1029.2;1026
27.05.2013;Albury;1.1;16.6;0;;;SE;17;NNE;7;100;1030.5;1028.2
28.05.2013;Albury;2.7;18;0.2;;;SE;15;;0;79;1031.6;1027.7
29.05.2013;Albury;4.2;19.3;0;;;N;22;;0;100;1030.3;1026.1
30.05.2013;Albury;7.8;15.2;0.6;;;ENE;26;SSE;11;98;1026.6;1024.9
31.05.2013;Albury;11.2;17.6;16;;;NE;30;NE;6;100;1026.2;1022.7
01.06.2013;Albury;10.3;15.4;19.4;;;N;35;NNW;19;99;1015.9;1011.5
02.06.2013;Albury;11.4;17.3;53.4;;;SSW;31;SSE;13;68;1013.4;1015.3
03.06.2013;Albury;0.6;14.3;0.2;;;SW;22;;0;84;1024.6;1023
04.06.2013;Albury;1.9;14.5;0;;;S;11;ENE;6;100;1027.8;1025.3
05.06.2013;Albury;3.5;13.6;0;;;E;59;;;100;1025;1022.2
06.06.2013;Albury;5.8;15;0.4;;;N;22;SE;2;100;1021.9;1019.6
07.06.2013;Albury;8.5;16.9;1.2;;;WNW;39;N;19;95;1020.1;1021.5
08.06.2013;Albury;1.7;14.6;1;;;SE;13;E;2;100;1031.3;1029.3
09.06.2013;Albury;0.6;13.8;0.2;;;WNW;13;;0;100;1028.2;1024.6
10.06.2013;Albury;3.1;13.8;0;;;NNW;13;;0;100;1021.1;1019.6
11.06.2013;Albury;3.4;15.6;0;;;E;20;SSW;2;100;1022.1;1017.8
12.06.2013;Albury;4.9;11.8;15;;;SE;28;SE;13;100;1011.4;1008.4
13.06.2013;Albury;10;13.4;16.8;;;WNW;28;N;7;;1007.1;1005.5
14.06.2013;Albury;4.3;12.2;3.6;;;NW;11;;0;100;1009;1009.4
15.06.2013;Albury;1.2;15.4;0.2;;;WNW;17;NW;4;93;1016.8;1016.7
16.06.2013;Albury;-0.2;14.3;0;;;WNW;17;;0;83;1018.7;1015.5
17.06.2013;Albury;0.3;10.4;0.2;;;S;11;;0;100;1014.1;1011.9
18.06.2013;Albury;3.1;15.5;0.6;;;SSW;15;WNW;2;100;1016.5;1016
19.06.2013;Albury;0.8;14.5;0;;;SSE;24;;0;89;1025.8;1024.1
20.06.2013;Albury;0;14.1;0;;;WSW;15;SE;4;97;1026.3;1022.5
21.06.2013;Albury;-0.5;13.2;0.2;;;SE;13;;0;97;1022.8;1019.9
22.06.2013;Albury;-1.3;13.9;0;;;SSE;15;ESE;6;87;1026.1;1024.8
23.06.2013;Albury;-0.4;14.1;0;;;SE;19;NNW;9;89;1031.2;1027.8
24.06.2013;Albury;2;13.1;0;;;SSE;26;;0;84;1026.9;1023.2
25.06.2013;Albury;7.8;17;1;;;SSE;39;SSE;19;56;1023;1020.9
26.06.2013;Albury;0.9;16.8;0;;;SE;48;;0;81;1024.5;1021.8
27.06.2013;Albury;-0.1;14.1;0;;;E;11;SE;6;95;1024.3;1021.3
28.06.2013;Albury;2;16;0;;;N;13;;0;92;1025.2;1022.4
29.06.2013;Albury;4.3;18.4;0;;;WNW;17;;0;100;1026.2;1023.7
30.06.2013;Albury;1.4;15.7;0;;;W;19;;0;97;1028.2;1025.8
01.07.2013;Albury;2;12.9;0;;;ENE;20;;0;100;1026.8;1024.8
02.07.2013;Albury;7.4;16;0.6;;;WNW;26;NE;2;100;1025.8;1023.9
03.07.2013;Albury;3.1;14.8;0;;;E;15;;0;100;1025.7;1022.2
